year,state,chamber,district,election,name,party,vote,pct,incumbent,write_in,ballot_modifier
2004,IN,H,03,primary,"Summers, Mark A.",Democratic,5202,37.22627737226277,FALSE,FALSE,
2004,OR,H,03,primary,"Sweeney, John",Democratic,9207,10.66884516443023,FALSE,FALSE,
2004,KS,H,03,primary,"Taff, Adam",Republican,38922,43.7881804988356,FALSE,FALSE,
2004,LA,H,03,primary,"Tauzin, W.J. ""Billy,"" III",Republican,0,0.0,FALSE,FALSE,
2004,IA,H,03,primary,"Thompson, Stan",Republican,7684,99.53367875647669,FALSE,FALSE,
2004,UT,H,03,primary,"Throckmorton, Matt",Republican,19672,41.55910003168902,FALSE,FALSE,
2004,NM,H,03,primary,"Tucker, Gregory M.",Republican,14038,100.0,FALSE,FALSE,
2004,CA,H,03,primary,"Tuma, Douglas Arthur",Libertarian,634,100.0,FALSE,FALSE,
2004,OH,H,03,primary,"Turner, Mike",Republican,48482,100.0,TRUE,FALSE,
2004,NM,H,03,primary,"Udall, Tom",Democratic,50871,100.0,TRUE,FALSE,
2004,TN,H,03,primary,"Vandagriff, Doug",Independent,0,0.0,FALSE,FALSE,independent
2004,TX,H,03,primary,"Vessels, James",Libertarian,0,0.0,FALSE,FALSE,
2004,NV,H,03,primary,"Von Felden, Ron",Democratic,1383,4.1168065726022505,FALSE,FALSE,
2004,CO,H,03,primary,"Walcher, Greg",Republican,15572,31.87195546276966,FALSE,FALSE,
2004,TN,H,03,primary,"Wamp, Zach",Republican,30183,90.05280902228719,TRUE,FALSE,
2004,MN,H,03,primary,"Watts, Deborah",Democratic-Farmer Labor,7438,100.0,FALSE,FALSE,
2004,KS,H,03,primary,"Wells, Richard",Reform,0,0.0,FALSE,FALSE,
2004,TN,H,03,primary,"Williamson, Betty F.",Democratic,10037,40.46687900657179,FALSE,FALSE,
2004,OK,H,03,primary,"Wilson, Gregory M.",Independent,0,0.0,FALSE,FALSE,independent
2004,OR,H,03,primary,"Winegarden, Dale",Constitution,0,0.0,FALSE,FALSE,
2004,UT,H,03,primary,"Winfield, Ronald",Constitution,0,0.0,FALSE,FALSE,
2004,TN,H,03,primary,"Wolfe, John",Democratic,14766,59.53312099342821,FALSE,FALSE,
2004,AZ,H,03,primary,"Yannone, Mark",Libertarian,337,100.0,FALSE,FALSE,
2004,AL,H,04,general,"Aderholt, Robert",Republican,191110,74.73291517417215,TRUE,FALSE,
2004,TX,H,04,general,"Anderson, Kevin D.",Libertarian,3491,1.302893909876018,FALSE,FALSE,
2004,MN,H,04,general,"Bataglia, Patrice",Republican,105467,33.23899539551023,FALSE,FALSE,
2004,NC,H,04,general,"Batchelor, Todd A.",Republican,121717,35.879953070741735,FALSE,FALSE,
2004,OR,H,04,general,"Boone, Jacob",Libertarian,3190,0.8508731452165725,FALSE,FALSE,
2004,TN,H,04,general,"Bowling, Janice",Republican,109993,43.53641062989321,FALSE,FALSE,
2004,WI,H,04,general,"Boyle, Gerald H.",Republican,85928,28.16000419476834,FALSE,FALSE,
2004,OK,H,04,general,"Bradshaw, Charlene K.",Independent,56869,22.22712953481282,FALSE,FALSE,independent
2004,SC,H,04,general,"Brown, Brandon P.",Democratic,78376,28.964426410046045,FALSE,FALSE,
2004,IN,H,04,general,"Buyer, Steve",Republican,190445,69.47099250007295,TRUE,FALSE,
2004,MI,H,04,general,"Camp, Dave",Republican,205274,64.36455080207196,TRUE,FALSE,
2004,MI,H,04,general,"Chia, Albert, Jr.",Libertarian,2765,0.8669777125584779,FALSE,FALSE,
2004,IL,H,04,general,"Cisneros, Tony",Republican,15536,12.414696904316697,FALSE,FALSE,
2004,KY,H,04,general,"Clooney, Nick",Democratic,129876,43.88785071994107,FALSE,FALSE,
2004,AL,H,04,general,"Cole, Carl",Democratic,64278,25.135693169198042,FALSE,FALSE,
2004,OK,H,04,general,"Cole, Tom",Republican,198985,77.77287046518717,TRUE,FALSE,
2004,FL,H,04,general,"Crenshaw, Ander",Republican,256157,99.54532559739164,TRUE,FALSE,
2004,GA,H,04,general,"Davis, Catherine",Republican,89509,36.24286350568895,FALSE,FALSE,
2004,KY,H,04,general,"Davis, Geoff",Republican,160982,54.399226836348156,FALSE,FALSE,
2004,TN,H,04,general,"Davis, Lincoln",Democratic,138459,54.80355913016632,TRUE,FALSE,
2004,OR,H,04,general,"DeFazio, Peter A.",Democratic,228611,60.97773059595796,TRUE,FALSE,
2004,CA,H,04,general,"Doolittle, John T.",Republican,221926,65.39371598466566,TRUE,FALSE,
2004,PA,H,04,general,"Drobac, Stevan Jr.",Democratic,116303,35.90208214357376,FALSE,FALSE,
2004,MD,H,04,general,"Dudley, Theresa Mitchell",Green,11885,4.538684793401053,FALSE,FALSE,
2004,NJ,H,04,general,"Edgar, Richard",Libertarian,2056,0.7149986263401877,FALSE,FALSE,
2004,AZ,H,04,general,"Fallon, Gary",Libertarian,4639,4.2162378325320145,FALSE,FALSE,
2004,CT,H,04,general,"Farrell, Diane",Democratic,138333,47.56490045731183,FALSE,FALSE,
2004,OR,H,04,general,"Feldkamp, Jim",Republican,140882,37.57765217692827,FALSE,FALSE,
2004,IN,H,04,general,"Fleming, Kevin R.",Libertarian,6117,2.231374208422097,FALSE,FALSE,
2004,VA,H,04,general,"Forbes, J. Randy",Republican,182444,64.4616944673123,TRUE,FALSE,
2004,MA,H,04,general,"Frank, Barney",Democratic,219260,77.74102163176015,TRUE,FALSE,
2004,NY,H,04,general,"Garner, James A.",Conservative,8636,3.3985281964503558,FALSE,FALSE,
2004,NY,H,04,general,"Garner, James A.",Republican,85505,33.64881350596198,FALSE,FALSE,
2004,NY,H,04,general,"Garner, James A.",Non-Affiliated,94141,37.04734170241234,FALSE,FALSE,
2004,FL,H,04,general,"Grayson, Richard",,1170,0.45467440260835434,FALSE,TRUE,
2004,IL,H,04,general,"Gutierrez, Luis V.",Democratic,104761,83.71370123539658,TRUE,FALSE,
2004,TX,H,04,general,"Hall, Ralph",Republican,182866,68.24835225533884,TRUE,FALSE,
2004,PA,H,04,general,"Hart, Melissa",Republican,204329,63.075213384988196,TRUE,FALSE,
2004,WA,H,04,general,"Hastings, Doc",Republican,154627,62.57339759543205,TRUE,FALSE,
2004,MS,H,04,general,"Hill, Tracella Lou O'Hara",Reform,2028,0.7232989278912341,FALSE,FALSE,
2004,MI,H,04,general,"Huckleberry, Mike",Democratic,110885,34.76847148536956,FALSE,FALSE,
2004,WI,H,04,general,"Hudson, Colin",Constitution,897,0.2939614998918536,FALSE,FALSE,
2004,SC,H,04,general,"Inglis, Bob",Republican,188795,69.7705788007125,FALSE,FALSE,
2004,IA,H,04,general,"Johnson, Paul W.",Democratic,116121,39.02361156852597,FALSE,FALSE,
2004,WI,H,04,general,"Johnson, Tim",Independent,3733,1.223364859639119,FALSE,FALSE,independent
2004,AZ,H,04,general,"Karg, Don",Republican,28238,25.664609595826477,FALSE,FALSE,
2004,KS,H,04,general,"Kinard, Michael",Democratic,81388,31.07420346295554,FALSE,FALSE,
2004,CO,H,04,general,"Kinsey, Bob",Green,12739,4.169762592918703,FALSE,FALSE,
2004,OH,H,04,general,"Konop, Ben",Democratic,118538,41.39691630725174,FALSE,FALSE,
2004,PA,H,04,general,"Larchuk, Steven B.",Healthcare Party,3285,1.0140610288783591,FALSE,FALSE,
2004,IA,H,04,general,"Latham, Tom",Republican,181294,60.925643386677244,TRUE,FALSE,
2004,MO,H,04,general,"Lister, Raymond",Constitution,1265,0.43889170303858777,FALSE,FALSE,
2004,NC,H,04,general,"Longley, Maximilian",,76,0.02240341475205905,FALSE,TRUE,
2004,KS,H,04,general,"Loomis, David",Libertarian,7376,2.816180822022412,FALSE,FALSE,
2004,MS,H,04,general,"Lott, Michael",Republican,96740,34.50292814802662,FALSE,FALSE,
2004,MO,H,04,general,"Lower, Bill",Libertarian,2827,0.9808275450514526,FALSE,FALSE,
2004,OR,H,04,general,"Marsh, Michael Paul",Constitution,1799,0.47984977687918934,FALSE,FALSE,
2004,TN,H,04,general,"Martin, Ken",Independent,4194,1.66003023994047,FALSE,FALSE,independent
2004,WA,H,04,general,"Matheson, Sandy",Democratic,92486,37.42660240456795,FALSE,FALSE,
2004,CO,H,04,general,"Matsunaka, Stan",Democratic,136812,44.781659460114106,FALSE,FALSE,
2004,NY,H,04,general,"McCarthy, Carolyn",Democratic,148615,58.48451458029987,TRUE,FALSE,
2004,NY,H,04,general,"McCarthy, Carolyn",Independence,6951,2.7354295383888867,TRUE,FALSE,
2004,NY,H,04,general,"McCarthy, Carolyn",Working Families,4403,1.732714178898902,TRUE,FALSE,
2004,NY,H,04,general,"McCarthy, Carolyn",Non-Affiliated,159969,62.95265829758766,TRUE,FALSE,
2004,MN,H,04,general,"McCollum, Betty",Democratic-Farmer Labor,182387,57.48111402809337,TRUE,FALSE,
2004,LA,H,04,general,"McCrery, ""Jim""",Republican,,100.0,TRUE,FALSE,
2004,GA,H,04,general,"McKinney, Cynthia",Democratic,157461,63.75713649431105,FALSE,FALSE,
2004,MD,H,04,general,"McKinnis, John",Republican,52907,20.204307645306653,FALSE,FALSE,
2004,VA,H,04,general,"Menefee, Jonathan R.",Democratic,100413,35.478240591886994,FALSE,FALSE,
2004,WI,H,04,general,"Moore, Gwen",Democratic,212382,69.6010382051635,FALSE,FALSE,
2004,MA,H,04,general,"Morse, Charles A.",Independent,62293,22.08666177372633,FALSE,FALSE,independent
2004,CO,H,04,general,"Musgrave, Marilyn N.",Republican,155958,51.048577946967185,TRUE,FALSE,
2004,TX,H,04,general,"Nickerson, Jim",Democratic,81585,30.44875383478514,FALSE,FALSE,
2004,MO,H,04,general,"Noland, James A. (Jim)",Republican,93334,32.382227835101624,FALSE,FALSE,
2004,OH,H,04,general,"Oxley, Michael G.",Republican,167807,58.60308369274826,TRUE,FALSE,
2004,AZ,H,04,general,"Pastor, Ed",Democratic,77150,70.11915257164151,TRUE,FALSE,
2004,NC,H,04,general,"Price, David",Democratic,217441,64.0976435145062,TRUE,FALSE,
2004,WI,H,04,general,"Raymond, Robert R.",Independent,1861,0.6098799902995982,FALSE,FALSE,independent
2004,AR,H,04,general,"Ross, Mike",Democratic,,100.0,TRUE,FALSE,
2004,IN,H,04,general,"Sanders, David",Democratic,77574,28.297633291504948,FALSE,FALSE,
2004,CT,H,04,general,"Shays, Christopher",Republican,152493,52.433724168758374,TRUE,FALSE,
2004,MO,H,04,general,"Skelton, Ike",Democratic,190800,66.19805291680834,TRUE,FALSE,
2004,KY,H,04,general,"Slider, Michael E.",Independent,5069,1.71292244371078,FALSE,FALSE,independent
2004,NJ,H,04,general,"Smith, Christopher H.",Republican,192671,67.00364802314704,TRUE,FALSE,
2004,MS,H,04,general,"Taylor, Gene",Democratic,181614,64.77377292408214,TRUE,FALSE,
2004,KS,H,04,general,"Tiahrt, Todd",Republican,173151,66.10961571502204,TRUE,FALSE,
2004,NJ,H,04,general,"Vasquez, Amy",Democratic,92826,32.281353350512774,FALSE,FALSE,
2004,CT,H,04,general,"Vassar, Carl E.",,4,0.001375373929787161,FALSE,TRUE,
2004,MN,H,04,general,"Vento, Peter F.",Independence,29099,9.17084516497058,FALSE,FALSE,
2004,SC,H,04,general,"Walters, C. Faye",Green,3273,1.2095611876094814,FALSE,FALSE,
2004,CA,H,04,general,"Winters, David I.",Democratic,117443,34.606284015334346,FALSE,FALSE,
2004,IL,H,04,general,"Witmer, Jake",Libertarian,4845,3.8716018602867144,FALSE,FALSE,
2004,MD,H,04,general,"Wynn, Albert R.",Democratic,196809,75.15809974795692,TRUE,FALSE,
2004,IN,H,04,primary,"Abbott, Bill",Democratic,5604,37.55025462342535,FALSE,FALSE,
2004,SC,H,04,primary,"Adams, Jack",Republican,2628,4.246037516358878,FALSE,FALSE,
2004,AL,H,04,primary,"Aderholt, Robert",Republican,,100.0,TRUE,FALSE,
2004,MD,H,04,primary,"Anderson, Floyd W., Jr.",Republican,618,8.749823021379017,FALSE,FALSE,
2004,TX,H,04,primary,"Anderson, Kevin D.",Libertarian,0,0.0,FALSE,FALSE,
2004,TX,H,04,primary,"Ashford, Jerry D., Jr.",Democratic,12513,34.13815681780979,FALSE,FALSE,
2004,MN,H,04,primary,"Bataglia, Patrice",Republican,7969,76.72828808010784,FALSE,FALSE,
2004,NC,H,04,primary,"Batchelor, Todd A.",Republican,11531,45.41909563573342,FALSE,FALSE,
2004,MD,H,04,primary,"Bernetich, William R. ""Bill""",Republican,673,9.528528953702391,FALSE,FALSE,
2004,OR,H,04,primary,"Boone, Jacob",Libertarian,0,0.0,FALSE,FALSE,
2004,TN,H,04,primary,"Bowling, Janice",Republican,19246,86.92078403034957,FALSE,FALSE,
2004,WI,H,04,primary,"Boyle, Gerald H.",Republican,11720,52.66468949402354,FALSE,FALSE,
2004,OK,H,04,primary,"Bradshaw, Charlene K.",Independent,0,0.0,FALSE,FALSE,independent
2004,SC,H,04,primary,"Brown, Brandon P.",Democratic,8895,58.751651254953764,FALSE,FALSE,
2004,IN,H,04,primary,"Buyer, Steve",Republican,52921,65.74772334795195,TRUE,FALSE,
2004,MI,H,04,primary,"Camp, Dave",Republican,70345,100.0,TRUE,FALSE,
2004,IN,H,04,primary,"Campbell, Mike",Republican,8403,10.439676485569816,FALSE,FALSE,
2004,MN,H,04,primary,"Cardinal, Bob",Independence,485,39.14447134786118,FALSE,FALSE,
2004,WI,H,04,primary,"Carpenter, Tim",Democratic,7801,10.250581448825933,FALSE,FALSE,
2004,MI,H,04,primary,"Chia, Albert, Jr.",Libertarian,0,0.0,FALSE,FALSE,
2004,IL,H,04,primary,"Cisneros, Tony",Republican,3296,100.0,FALSE,FALSE,
2004,KY,H,04,primary,"Clooney, Nick",Democratic,,100.0,FALSE,FALSE,
2004,AL,H,04,primary,"Cole, Carl",Democratic,,100.0,FALSE,FALSE,
2004,OK,H,04,primary,"Cole, Tom",Republican,,100.0,TRUE,FALSE,
2004,FL,H,04,primary,"Crenshaw, Ander",Republican,48129,89.96579247434435,TRUE,FALSE,
2004,TN,H,04,primary,"Cuva, Don",Republican,465,2.1000812934694246,FALSE,FALSE,
2004,GA,H,04,primary,"Davis, Catherine",Republican,14612,100.0,FALSE,FALSE,
2004,KY,H,04,primary,"Davis, Geoff",Republican,13957,58.00191164858912,FALSE,FALSE,
2004,TN,H,04,primary,"Davis, Lincoln",Democratic,36462,91.39033010000752,TRUE,FALSE,
2004,OR,H,04,primary,"DeFazio, Peter A.",Democratic,78414,99.22808260781535,TRUE,FALSE,
2004,CA,H,04,primary,"Doolittle, John T.",Republican,105015,100.0,TRUE,FALSE,
2004,PA,H,04,primary,"Drobac, Stevan Jr.",Democratic,29024,61.035055622147915,FALSE,FALSE,
2004,MD,H,04,primary,"Dudley, Theresa Mitchell",Green,0,0.0,FALSE,FALSE,
2004,NJ,H,04,primary,"Edgar, Richard",Libertarian,0,0.0,FALSE,FALSE,
2004,AZ,H,04,primary,"Fallon, Gary",Libertarian,235,100.0,FALSE,FALSE,
2004,CT,H,04,primary,"Farrell, Diane",Democratic,0,0.0,FALSE,FALSE,
2004,CO,H,04,primary,"Faust, Bob",Republican,12553,21.945036886822137,FALSE,FALSE,
2004,OR,H,04,primary,"Feldkamp, Jim",Republican,51500,97.75449385949926,FALSE,FALSE,
2004,IN,H,04,primary,"Fleming, Kevin R.",Libertarian,0,0.0,FALSE,FALSE,
2004,WI,H,04,primary,"Flynn, Matt",Democratic,19377,25.46154553696963,FALSE,FALSE,
2004,VA,H,04,primary,"Forbes, J. Randy",Republican,,100.0,TRUE,FALSE,
2004,MA,H,04,primary,"Frank, Barney",Democratic,22019,99.30994046545192,TRUE,FALSE,
2004,NY,H,04,primary,"Garner, James A.",Conservative,,100.0,FALSE,FALSE,
2004,NY,H,04,primary,"Garner, James A.",Independence,137,32.853717026378895,FALSE,FALSE,
2004,NY,H,04,primary,"Garner, James A.",Republican,,100.0,FALSE,FALSE,
2004,NY,H,04,primary,"Garner, James A.",Non-Affiliated,0,0.0,FALSE,FALSE,
2004,FL,H,04,primary,"Grayson, Richard",,0,0.0,FALSE,TRUE,
2004,IL,H,04,primary,"Gutierrez, Luis V.",Democratic,37382,100.0,TRUE,FALSE,
2004,TX,H,04,primary,"Hall, Ralph",Republican,22484,77.18503261242705,TRUE,FALSE,
2004,IN,H,04,primary,"Hardy, Dennis",Republican,10862,13.494676423451068,FALSE,FALSE,
2004,PA,H,04,primary,"Hart, Melissa",Republican,53721,100.0,TRUE,FALSE,
2004,TN,H,04,primary,"Harvey, Dale",Republican,2431,10.979134676181014,FALSE,FALSE,
2004,WA,H,04,primary,"Hastings, Doc",Republican,65213,100.0,TRUE,FALSE,
2004,MS,H,04,primary,"Hill, Tracella Lou O'Hara",Reform,0,0.0,FALSE,FALSE,
2004,TN,H,04,primary,"Howard, Harvey",Democratic,3435,8.60966989999248,FALSE,FALSE,
2004,WI,H,04,primary,"Hoze, Corey",Republican,10490,47.13759324166442,FALSE,FALSE,
2004,MI,H,04,primary,"Huckleberry, Mike",Democratic,19947,100.0,FALSE,FALSE,
2004,WI,H,04,primary,"Hudson, Colin",Constitution,56,91.80327868852459,FALSE,FALSE,
2004,CT,H,04,primary,"Imre, John Peter",Democratic,0,0.0,FALSE,FALSE,
2004,SC,H,04,primary,"Inglis, Bob",Republican,52125,84.21792448257477,FALSE,FALSE,
2004,IA,H,04,primary,"Johnson, Paul W.",Democratic,9653,99.67988434531185,FALSE,FALSE,
2004,WI,H,04,primary,"Johnson, Tim",Independent,0,0.0,FALSE,FALSE,independent
2004,AZ,H,04,primary,"Karg, Don",Republican,8854,100.0,FALSE,FALSE,
2004,MD,H,04,primary,"Kimble, John B.",Republican,1131,16.01302562650432,FALSE,FALSE,
2004,KS,H,04,primary,"Kinard, Michael",Democratic,14308,73.04845050288456,FALSE,FALSE,
2004,KY,H,04,primary,"King, John Kelly",Republican,2434,10.115114491127457,FALSE,FALSE,
2004,CO,H,04,primary,"Kinsey, Bob",Green,0,0.0,FALSE,FALSE,
2004,OH,H,04,primary,"Konop, Ben",Democratic,37742,100.0,FALSE,FALSE,
2004,PA,H,04,primary,"Larchuk, Steven B.",Healthcare Party,0,0.0,FALSE,FALSE,
2004,IA,H,04,primary,"Latham, Tom",Republican,12350,99.72545219638242,TRUE,FALSE,
2004,GA,H,04,primary,"Levetan, Liane",Democratic,19723,20.633127242674366,FALSE,FALSE,
2004,MO,H,04,primary,"Lister, Raymond",Constitution,0,0.0,FALSE,FALSE,
2004,NC,H,04,primary,"Longley, Maximilian",,0,0.0,FALSE,TRUE,
2004,KS,H,04,primary,"Loomis, David",Libertarian,0,0.0,FALSE,FALSE,
2004,MS,H,04,primary,"Lott, Michael",Republican,5991,84.81030577576443,FALSE,FALSE,
2004,MO,H,04,primary,"Lower, Bill",Libertarian,482,100.0,FALSE,FALSE,
2004,OR,H,04,primary,"Marsh, Michael Paul",Constitution,0,0.0,FALSE,FALSE,
2004,TN,H,04,primary,"Martin, Ken",Independent,0,0.0,FALSE,FALSE,independent
2004,WA,H,04,primary,"Mason, Craig",Democratic,7418,20.299928848995677,FALSE,FALSE,
2004,NC,H,04,primary,"Mason, Howard",Republican,2787,10.977627225460848,FALSE,FALSE,
2004,WA,H,04,primary,"Matheson, Sandy",Democratic,22933,62.75792239067375,FALSE,FALSE,
2004,CO,H,04,primary,"Matsunaka, Stan",Democratic,24894,100.0,FALSE,FALSE,
2004,MS,H,04,primary,"McCaleb, Steven A.",Republican,512,7.248018120045301,FALSE,FALSE,
2004,NY,H,04,primary,"McCarthy, Carolyn",Democratic,,100.0,TRUE,FALSE,
2004,NY,H,04,primary,"McCarthy, Carolyn",Independence,280,67.14628297362111,TRUE,FALSE,
2004,NY,H,04,primary,"McCarthy, Carolyn",Working Families,,100.0,TRUE,FALSE,
2004,NY,H,04,primary,"McCarthy, Carolyn",Non-Affiliated,0,0.0,TRUE,FALSE,
2004,MN,H,04,primary,"McCollum, Betty",Democratic-Farmer Labor,16529,100.0,TRUE,FALSE,
2004,LA,H,04,primary,"McCrery, ""Jim""",Republican,0,0.0,TRUE,FALSE,
2004,MD,H,04,primary,"McDermott, George E.",Democratic,9268,16.003868004351503,FALSE,FALSE,
2004,GA,H,04,primary,"McKinney, Cynthia",Democratic,48512,50.75060937974034,FALSE,FALSE,
2004,MD,H,04,primary,"McKinnis, John",Republican,2258,31.969418094294213,FALSE,FALSE,
2004,VA,H,04,primary,"Menefee, Jonathan R.",Democratic,0,0.0,FALSE,FALSE,
2004,MS,H,04,primary,"Mertz, Karl Cleveland",Republican,530,7.502831257078142,FALSE,FALSE,
2004,WI,H,04,primary,"Moore, Gwen",Democratic,48858,64.19983443491058,FALSE,FALSE,
2004,MD,H,04,primary,"Moore, Roscoe M., Jr.",Republican,1578,22.34178111284157,FALSE,FALSE,
2004,KS,H,04,primary,"Mork, Marty",Democratic,5279,26.951549497115433,FALSE,FALSE,
2004,MO,H,04,primary,"Morrow, Steve",Republican,19131,24.78044610243258,FALSE,FALSE,
2004,MA,H,04,primary,"Morse, Charles A.",Independent,0,0.0,FALSE,FALSE,independent
2004,TX,H,04,primary,"Mosher, Mike",Republican,3122,10.7174733951253,FALSE,FALSE,
2004,KY,H,04,primary,"Murphy, Kevin L.",Republican,7672,31.88297386028342,FALSE,FALSE,
2004,TX,H,04,primary,"Murphy, Mike",Republican,3524,12.097493992447648,FALSE,FALSE,
2004,CO,H,04,primary,"Musgrave, Marilyn N.",Republican,44649,78.05496311317785,TRUE,FALSE,
2004,TX,H,04,primary,"Nickerson, Jim",Democratic,24141,65.86184318219021,FALSE,FALSE,
2004,MO,H,04,primary,"Noland, James A. (Jim)",Republican,40428,52.366519002098386,FALSE,FALSE,
2004,OH,H,04,primary,"Oxley, Michael G.",Republican,65979,100.0,TRUE,FALSE,
2004,IN,H,04,primary,"Paasch, Brian D.",Republican,8305,10.31792374302717,FALSE,FALSE,
2004,MO,H,04,primary,"Parnell, Jeff",Republican,17643,22.85303489546903,FALSE,FALSE,
2004,AZ,H,04,primary,"Pastor, Ed",Democratic,15201,100.0,TRUE,FALSE,
2004,NC,H,04,primary,"Powers, James C.",Republican,3116,12.273515046478652,FALSE,FALSE,
2004,NC,H,04,primary,"Price, David",Democratic,,100.0,TRUE,FALSE,
2004,FL,H,04,primary,"Pueschel, Deborah Katz",Republican,5368,10.034207525655644,FALSE,FALSE,
2004,WI,H,04,primary,"Raymond, Robert R.",Independent,0,0.0,FALSE,FALSE,independent
2004,AR,H,04,primary,"Ross, Mike",Democratic,,100.0,TRUE,FALSE,
2004,IN,H,04,primary,"Sanders, David",Democratic,9320,62.44974537657465,FALSE,FALSE,
2004,MD,H,04,primary,"Schaeffer, Patrick A., Jr.",Republican,805,11.397423191278493,FALSE,FALSE,
2004,CT,H,04,primary,"Shays, Christopher",Republican,0,0.0,TRUE,FALSE,
2004,MN,H,04,primary,"Shepard, Jack",Republican,2417,23.271711919892162,FALSE,FALSE,
2004,MO,H,04,primary,"Skelton, Ike",Democratic,77219,100.0,TRUE,FALSE,
2004,KY,H,04,primary,"Slider, Michael E.",Independent,0,0.0,FALSE,FALSE,independent
2004,NJ,H,04,primary,"Smith, Christopher H.",Republican,14376,100.0,TRUE,FALSE,
2004,GA,H,04,primary,"Stokes, Connie",Democratic,4972,5.20143531159443,FALSE,FALSE,
2004,MS,H,04,primary,"Taylor, Gene",Democratic,938,100.0,TRUE,FALSE,
2004,GA,H,04,primary,"Thomas, Nadine",Democratic,2938,3.073575411396709,FALSE,FALSE,
2004,KS,H,04,primary,"Tiahrt, Todd",Republican,53202,100.0,TRUE,FALSE,
2004,NJ,H,04,primary,"Vasquez, Amy",Democratic,9588,100.0,FALSE,FALSE,
2004,CT,H,04,primary,"Vassar, Carl E.",,0,0.0,FALSE,TRUE,
2004,GA,H,04,primary,"Vaughn, Chris",Democratic,1280,1.3390662105472386,FALSE,FALSE,
2004,MN,H,04,primary,"Vento, Peter F.",Independence,754,60.85552865213882,FALSE,FALSE,
2004,PA,H,04,primary,"Wafer, Eric A.",Democratic,18529,38.96494437785208,FALSE,FALSE,
2004,SC,H,04,primary,"Walters, C. Faye",Green,0,0.0,FALSE,FALSE,
2004,SC,H,04,primary,"Wells, Carole",Republican,7140,11.536038001066357,FALSE,FALSE,
2004,NC,H,04,primary,"Whitfield, Robert E. (Whit)",Republican,7954,31.329762092327083,FALSE,FALSE,
2004,CA,H,04,primary,"Winters, David I.",Democratic,58036,100.0,FALSE,FALSE,
2004,IL,H,04,primary,"Witmer, Jake",Libertarian,42,100.0,FALSE,FALSE,
2004,SC,H,04,primary,"Wittman, Andrew",Democratic,6245,41.248348745046236,FALSE,FALSE,
2004,GA,H,04,primary,"Woolard, Cathy",Democratic,18164,19.00218644404691,FALSE,FALSE,
2004,WA,H,04,primary,"Wright, Richard K.",Democratic,6191,16.94214876033058,FALSE,FALSE,
2004,MD,H,04,primary,"Wynn, Albert R.",Democratic,48643,83.9961319956485,TRUE,FALSE,
2004,NY,H,05,general,"Ackerman, Gary L.",Democratic,114132,68.00007149623751,TRUE,FALSE,
2004,NY,H,05,general,"Ackerman, Gary L.",Independence,2901,1.728421541816362,TRUE,FALSE,
2004,NY,H,05,general,"Ackerman, Gary L.",Working Families,2693,1.6044947301314936,TRUE,FALSE,
2004,NY,H,05,general,"Ackerman, Gary L.",Non-Affiliated,119726,71.33298776818536,TRUE,FALSE,
2004,LA,H,05,general,"Alexander, Rodney",Republican,141495,59.437445653771995,TRUE,FALSE,
